,data.v2,APL,APL.r,Trans,Trans.r,Small,Bills,ConApproval,SW,5DayQ,5dayAPL,5dayCC,5dayMod,5dayComm,10DayQ,10dayAPL,10dayCC,10dayMod,10dayComm,15dayQ,15dayAPL,15dayCC,15dayMod,15dayComm,date2,5dayCCf,5dayCCr,5dayAPLf,5dayAPLr,10dayCCf,10dayCCr,10dayAPLf,10dayAPLr,15dayCCf,15dayCCr,15dayAPLf,15dayAPLr
1549,3/17/05,1.824340379,1.753168337,0.765824201,0.489730402,1.502760492,298,37,6.864727224,2.051055867,1.622786666,0.714087497,0.148061369,19,1.393052439,1.373938704,0.762003794,0.093185959,7,1.329597948,1.187181611,0.862601317,0.052497896,7,3/17/05,0.363272158,161.1640449,1.696704626,0.546633381,0.615841108,272.7730337,1.541895435,0.522067944,0.795126085,353.8067416,1.451612511,0.510722212
1550,3/20/05,1,3.391840607,1,0.054711246,61.99530888,12,37,5.936775819,2.043470128,1.62079494,0.712642515,0.149249783,19,1.466950912,1.42753158,0.752141786,0.101930783,8,1.324250149,1.224197556,0.840341787,0.060698832,7,3/20/05,0.365611632,161.8898876,1.695350238,0.546413833,0.559963475,249.6539326,1.570755137,0.52604684,0.759168486,337.7393258,1.468240206,0.512713162
1551,4/5/05,2.128599844,1.970290515,0.51273575,0.233672274,2.031059546,286,38,6.5003443,1.894656496,1.592694113,0.702117712,0.138269296,17,1.431823259,1.404338372,0.755190122,0.09538039,7,1.315623674,1.204783599,0.851948868,0.054894942,8,4/5/05,0.393433672,174.0044944,1.676511287,0.542912007,0.584644833,259.6,1.558150623,0.52428428,0.773444625,346.1662921,1.459800081,0.511655501
1552,4/6/05,1.99835088,1.911959713,0.648085292,0.298359675,2.078255942,220,38,5.647324287,1.976745683,1.638019302,0.671218753,0.150464085,19,1.469817256,1.435620599,0.739462456,0.089594534,9,1.330638937,1.275553945,0.807986964,0.067011963,7,4/6/05,0.354811018,156.9550562,1.703036238,0.547929897,0.551806967,244.9865169,1.576953639,0.526902563,0.706026516,315.447191,1.492082195,0.515666559
1553,4/8/05,2.008987321,3.141078483,0.856685157,0.136037199,9.846120642,41,38,5.115866048,2.071640576,1.662257699,0.666548234,0.158867036,21,1.489460272,1.449454447,0.731177575,0.091329793,9,1.338785876,1.295319942,0.794842733,0.06977405,7,4/8/05,0.334339428,147.7303371,1.717812026,0.550920699,0.541070949,239.3865169,1.584389614,0.527954844,0.68733809,306.8719101,1.501817998,0.516868282
1554,4/12/05,2.03644348,1.895374026,0.621797001,0.288742768,2.004287747,252,38,5.317263629,2.142007195,1.716680325,0.61120094,0.117847118,14,1.455610247,1.453417377,0.716540539,0.099683533,9,1.315632389,1.26962104,0.804953565,0.063981922,7,4/12/05,0.291196372,129.2629213,1.748235145,0.557631078,0.536587678,237.7191011,1.586131187,0.528273751,0.715013471,318.0224719,1.489271181,0.515313104
1555,4/13/05,2.259404206,2.183191619,0.571438704,0.180239585,3.063496553,174,38,5.02041872,1.92049382,1.669090833,0.62041845,0.110037168,10,1.415692775,1.425427237,0.724255363,0.094101909,9,1.330849394,1.293901429,0.792785667,0.06634412,7,4/13/05,0.332076698,146.8853933,1.719106691,0.551205612,0.560602548,249.4179775,1.571152951,0.526089649,0.691414847,307.4831461,1.50129669,0.516781332
1556,4/14/05,2.351912724,2.24086446,0.497410939,0.164430149,2.882227572,226,38,5.260774012,2.127837454,1.710295383,0.605599304,0.117098508,12,1.43464618,1.434189273,0.723790933,0.090512519,8,1.32561669,1.290018637,0.793971096,0.065463304,8,4/14/05,0.293127952,129.6651685,1.747556939,0.557473096,0.554376901,246.7370787,1.574477174,0.526579394,0.696126272,309.1685393,1.499346088,0.516542624
1557,4/18/05,1.228571429,6.161710259,0.940564636,0.078369906,60.19219512,27,38,4.52625548,2.54939088,1.784934981,0.575778101,0.122784803,18,1.49103318,1.487138682,0.692487071,0.107291903,9,1.349277165,1.334468834,0.769183354,0.068830859,8,4/18/05,0.225813156,100.1775281,1.798589432,0.570903944,0.502563724,222.9550562,1.605790566,0.531217258,0.650511417,289.8741573,1.521638324,0.519370741
1558,4/19/05,2.028012685,1.874562203,0.795261607,0.343880025,2.13762862,179,38,4.687135088,2.187392204,1.72263921,0.60651178,0.124719384,15,1.493339043,1.481927586,0.695723161,0.106962301,8,1.341671919,1.326796438,0.772443516,0.067382331,7,4/19/05,0.286001827,125.4516854,1.754664946,0.559157399,0.508781202,225.2202247,1.603226035,0.530751038,0.658974542,293.2179775,1.517802915,0.518865113
1559,4/20/05,2.146976001,2.146745622,0.598580055,0.193346052,3.095567863,169,38,4.393959096,2.406139324,1.764100768,0.621874287,0.136926875,20,1.529777554,1.517791577,0.676681983,0.09726765,9,1.349325935,1.346790226,0.764085929,0.073051744,8,4/20/05,0.25837548,114.5775281,1.773097986,0.563832887,0.470000663,209.6292135,1.624575868,0.534077529,0.642388323,284.5258427,1.527648041,0.520193828
1560,4/21/05,1.910087082,1.839725681,0.84135786,0.382658209,2.117725297,255,38,5.036366403,2.123899632,1.689749011,0.663576236,0.140992585,17,1.448329106,1.457900375,0.705214595,0.088820794,8,1.335246266,1.311337751,0.781458975,0.06471614,7,4/21/05,0.318792271,141.2651685,1.728418362,0.553151333,0.528890838,235.3280899,1.589696832,0.528735657,0.672403986,299.9146067,1.509912947,0.517872477
1561,4/25/05,1,1.827586207,1,0.073170732,24.97701149,11,38,4.748869286,2.419483077,1.749251588,0.673036964,0.147456236,22,1.53437981,1.510140748,0.682517998,0.102790222,10,1.344927906,1.333920066,0.770359782,0.068111637,8,4/25/05,0.280304862,123.952809,1.756908594,0.559772761,0.477021735,211.8561798,1.621403482,0.533584911,0.654717517,290.1123596,1.521174714,0.519334497
1562,4/26/05,2.114957408,1.984482235,0.825247645,0.284548742,2.721279897,211,38,4.433591812,2.096412255,1.681511558,0.670490839,0.133371825,17,1.521036554,1.510978667,0.681973693,0.100306249,9,1.343936227,1.338814866,0.761282637,0.073931197,8,4/26/05,0.328612194,145.2876404,1.721739042,0.551749694,0.479201192,212.6224719,1.620331005,0.533416807,0.646652958,286.6898876,1.525563316,0.519858626
1563,4/27/05,2.397080974,2.338197186,0.729895837,0.16630954,4.280969686,221,38,4.378872586,2.196497508,1.701533669,0.648125621,0.15352813,18,1.496886177,1.496013709,0.68144946,0.103125469,9,1.347441564,1.346584704,0.755966631,0.077665706,8,4/27/05,0.30185178,133.3640449,1.741304788,0.556046983,0.488400938,217.8359551,1.613179472,0.532291676,0.636507817,283.3325843,1.529526774,0.520379938
1564,4/28/05,2.082102185,1.943992307,0.547343986,0.248081369,2.059959597,321,38,4.032397652,2.20091816,1.696861278,0.656237452,0.156886948,17,1.561190357,1.51887347,0.687404533,0.11761665,10,1.358767175,1.361895549,0.749266094,0.075064396,8,4/28/05,0.305997618,135.705618,1.737586294,0.55516813,0.47057152,208.8808989,1.625707055,0.534244441,0.619848936,276.7258427,1.537240611,0.521427247
1565,5/2/05,1,3.252446228,1,0.158112152,20.57050124,16,35,4.057059666,2.898641174,1.825297454,0.604586517,0.174293247,32,1.616001004,1.545470843,0.679222177,0.12652766,11,1.358872448,1.361739528,0.749511848,0.074004283,8,5/2/05,0.206926938,91.86966292,1.813631947,0.575556466,0.445874081,197.6494382,1.641836218,0.536837433,0.623443445,276.7977528,1.537292742,0.52141569
1566,5/3/05,2.925003828,3.068833014,0.616268873,0.087009251,7.431074636,183,35,3.705791204,2.597813686,1.793706992,0.593943397,0.176702941,23,1.637613568,1.567348267,0.670391862,0.135300864,10,1.370693582,1.392371621,0.732097526,0.08505137,9,5/3/05,0.230309071,101.2359551,1.796861524,0.570344227,0.426254548,190.6831461,1.651538111,0.538534353,0.593141468,263.5617978,1.553434558,0.523604111
1567,5/4/05,1.90813299,1.813316125,0.745924599,0.424081993,1.671513855,174,35,3.679419053,2.485779214,1.767578017,0.615921409,0.204313956,23,1.56251171,1.519635137,0.68156682,0.131316651,11,1.375571884,1.394347885,0.727648279,0.08820805,8,5/4/05,0.249094576,110.3393258,1.78033556,0.56579955,0.467681645,207.0269663,1.628356615,0.534661008,0.590037726,262.694382,1.554304585,0.523752002
1568,5/5/05,1.874665898,1.783343456,0.800927173,0.468813646,1.625189084,282,35,4.363716819,2.146110307,1.696238292,0.67284344,0.163475602,16,1.540226058,1.499905093,0.68618119,0.122301718,11,1.355323278,1.36891696,0.745439743,0.080434664,7,5/5/05,0.317649807,141.141573,1.728549954,0.553195144,0.483061916,214.3011236,1.618407227,0.53305103,0.620311147,274.9258427,1.539157303,0.521717665
1569,5/9/05,1.02919708,4.881667689,0.995618839,0.044378698,106.4114139,24,35,3.951507679,2.57103522,1.769562428,0.694936253,0.175822503,26,1.620510271,1.5385532,0.679099275,0.134998293,11,1.41498357,1.421724342,0.726003754,0.096281664,8,5/9/05,0.270064584,119.0808989,1.765597226,0.561835418,0.445834414,198.0247191,1.640927219,0.536748021,0.569640601,252.3123596,1.567118129,0.525567784
1570,5/10/05,2.51299191,2.6532645,0.643452219,0.137276486,4.948910564,201,35,3.918757373,2.420928529,1.746149489,0.69134703,0.165035875,20,1.724427477,1.5836185,0.667970675,0.145145323,12,1.413349653,1.425666469,0.725303769,0.099778299,8,5/10/05,0.287023426,126.8719101,1.752257313,0.558582298,0.409366268,181.7033708,1.665126025,0.540832562,0.564544247,250.6494382,1.569348112,0.52586675
1571,5/11/05,2.166725557,2.145935823,0.699357467,0.195987561,3.534138229,190,35,3.763039046,2.319260306,1.712308756,0.68722992,0.174772107,24,1.649938716,1.5617744,0.669997475,0.144337379,11,1.413795723,1.43720161,0.718143437,0.107176661,8,5/11/05,0.299191912,132.8314607,1.742186962,0.556249422,0.427501586,190.5438202,1.651785606,0.538569032,0.556020957,245.6292135,1.575766272,0.526783602
1572,5/12/05,2.201410344,2.120685292,0.632895678,0.190655943,3.197842014,202,35,4.050688502,2.427139976,1.731797334,0.68839703,0.172321033,16,1.647742966,1.567274788,0.65932161,0.152361618,11,1.390456198,1.405755305,0.725726194,0.102305055,10,5/12/05,0.28555947,126.5685393,1.75279836,0.558704502,0.427598821,188.6786517,1.654610791,0.539036171,0.576934159,256.5932584,1.562164693,0.52480865
1573,5/13/05,NaN,NaN,NaN,NA,NaN,2,35,3.468999011,4.006130785,1.953636475,0.580365558,0.256315436,43,1.726543286,1.59204753,0.659496648,0.14999736,11,1.432933985,1.431171667,0.708111209,0.107365649,10,5/13/05,0.140332651,61.31460674,1.872196579,0.598328634,0.403348856,178.4629213,1.66995951,0.541694917,0.550208766,244.5483146,1.577345885,0.526983883
1574,5/16/05,3.300058377,3.282650197,0.757796094,0.106181507,7.099151788,136,35,3.350860266,3.568898131,1.922882746,0.592327986,0.223061227,32,1.866566396,1.626753137,0.660589995,0.156618645,11,1.45269738,1.450958369,0.702327264,0.11139737,10,5/16/05,0.160769577,70.58202247,1.853653204,0.590200256,0.370233115,164.4134831,1.691195465,0.545659442,0.530123322,236.1213483,1.58830246,0.528581804
1575,5/17/05,1.822334755,1.846219253,0.881139983,0.371180665,2.404997783,194,35,3.245207292,2.511128504,1.73341251,0.666434531,0.258862814,27,1.640167484,1.517842455,0.707018673,0.187245083,12,1.430822248,1.425492831,0.720872129,0.145083283,11,5/17/05,0.270921434,119.9595506,1.764031278,0.561456116,0.465002694,206.8269663,1.628335358,0.534706209,0.554586083,247.0651685,1.574256504,0.526519124
1576,5/18/05,2.253188264,1.991886831,0.845759857,0.26950993,2.774210923,193,35,3.532182552,2.408602588,1.706575689,0.682938166,0.266476946,26,1.616424716,1.509440665,0.718161905,0.181251159,10,1.411312994,1.409471505,0.732699929,0.137802536,8,5/18/05,0.293041858,129.0561798,1.748437089,0.557712502,0.48104191,212.858427,1.61989422,0.533365188,0.576925415,256.2561798,1.56232311,0.524867884
1577,5/19/05,2.462236792,2.436177751,0.597584529,0.137757446,4.292036633,238,35,3.475569664,2.41110353,1.706900608,0.706654006,0.261964913,25,1.597315183,1.507879053,0.718857695,0.177322706,8,1.40359271,1.408733007,0.729551165,0.136181091,8,5/19/05,0.297744264,132.647191,1.742464318,0.556319688,0.482918368,214.1550562,1.617869218,0.533082724,0.580296112,256.5348315,1.562176334,0.524818911
1578,5/23/05,2.121053014,2.078515032,0.869774007,0.235158656,3.62449163,156,35,3.503616805,2.1598984,1.660432742,0.707133569,0.242236802,17,1.697056311,1.563348939,0.685555291,0.198110917,10,1.400537264,1.405050915,0.729237286,0.131644271,8,5/23/05,0.339501914,150.0382022,1.713776192,0.550152189,0.427925607,189.494382,1.653272598,0.538831203,0.584272728,258.0988764,1.559948881,0.524545179
1579,5/24/05,2.763105508,3.000651536,0.683067042,0.097121594,7.63775331,214,35,3.266891337,2.144394003,1.666681055,0.697136792,0.238073954,17,1.647459072,1.555322195,0.685322818,0.190965141,9,1.42561449,1.427185072,0.722076887,0.140517176,8,5/24/05,0.331042154,148.2044944,1.717062962,0.550761655,0.439928002,194.4719101,1.645929244,0.537602579,0.559680591,248.5595506,1.572221885,0.526245792
1580,5/25/05,2.218046187,2.233019536,0.629239538,0.200860007,3.153874937,154,35,3.458340433,2.547289438,1.77287038,0.615772389,0.158573957,24,1.622092943,1.545251246,0.690532,0.178859821,8,1.395240321,1.406049448,0.730555014,0.128098577,8,5/25/05,0.243553488,107.2898876,1.785994534,0.567270797,0.451886621,199.9168539,1.637978034,0.536300228,0.581729631,257.6606742,1.560497014,0.524621674
1581,5/26/05,2.011277681,1.866484462,0.658714286,0.342363014,1.785511228,325,35,3.856827738,2.388244174,1.734415907,0.611226853,0.128621919,23,1.556301393,1.500920523,0.713649484,0.171306787,8,1.377607805,1.373347479,0.750966782,0.124339666,9,5/26/05,0.264202063,116.6022472,1.76988511,0.562923528,0.490947355,218.2359551,1.612515437,0.532206659,0.608836417,271.7730337,1.542610082,0.522231754
1582,6/3/05,NaN,NaN,NaN,NA,NaN,1,35,3.326227604,2.818993977,1.810662831,0.629583499,0.133360101,26,1.669747138,1.529314651,0.717467947,0.188824459,9,1.413986989,1.395023975,0.746555283,0.134426021,8,6/3/05,0.224598333,98.54606742,1.801650471,0.57178058,0.458899047,204.8202247,1.631195971,0.535162599,0.589857066,262.447191,1.554786922,0.523794252
1583,6/7/05,3.661120042,4.225620284,0.604975364,0.052304798,13.34973552,224,34,2.740381077,3.005754544,1.881127615,0.599579196,0.098859432,24,1.597494071,1.506170131,0.713843757,0.177903,10,1.447924499,1.437284821,0.723013425,0.14730602,8,6/7/05,0.192622458,85.21797753,1.825789047,0.579657377,0.480587924,213.741573,1.619057091,0.533172581,0.54971649,244.2044944,1.577779634,0.527047808
1584,6/8/05,2.796172883,3.201442119,0.562263687,0.083827813,7.679510422,205,34,2.846637294,3.007759503,1.889393074,0.596693724,0.101652075,26,1.595315719,1.506974703,0.709056744,0.177375661,10,1.425752163,1.424137465,0.726786598,0.141406037,8,6/8/05,0.193050901,84.78651685,1.826693997,0.579936439,0.481426785,213.3640449,1.619224112,0.533254802,0.560223374,249.8719101,1.570560279,0.526007336
1585,6/9/05,2.762154214,2.537473428,0.708120767,0.153773078,4.230391916,172,34,2.78366125,3.1893717,1.930582712,0.610883789,0.120250266,23,1.771240812,1.632968663,0.626659357,0.121598064,10,1.430006557,1.42649858,0.723736568,0.139743893,8,6/9/05,0.180786219,79.81123596,1.836036036,0.58328183,0.367699019,163.188764,1.693241725,0.546023836,0.556714252,248.8382022,1.571639336,0.526195037
1586,6/10/05,NaN,NaN,NaN,NA,NaN,2,34,2.568044816,7.645649496,2.4058171,0.545934368,0.16254833,67,1.922508286,1.68109294,0.611853763,0.122389799,10,1.455872425,1.448102266,0.71897991,0.147050374,9,6/10/05,0.06255251,27.58651685,2.131382731,0.649035925,0.324084426,143.8561798,1.723935621,0.552243181,0.542563865,240.0157303,1.58340824,0.527835179
1587,6/13/05,2.380321775,2.875308221,0.708920514,0.120744421,7.092171163,103,34,2.439972384,5.705811897,2.17954122,0.542541542,0.165708242,56,2.076253748,1.714735582,0.60890092,0.128428561,10,1.499279125,1.46673563,0.71525074,0.15900038,10,6/13/05,0.085449012,37.51460674,1.971667173,0.628537331,0.296421734,131.1011236,1.74503391,0.556913817,0.520076725,230.4337079,1.595983905,0.529698581
1588,6/14/05,2.358447991,2.423074198,0.710501444,0.157741966,4.627624651,176,34,2.562950124,4.685274969,2.076419429,0.573312905,0.172909613,47,2.101991495,1.722395462,0.584185378,0.117783581,15,1.45251025,1.447937891,0.715712617,0.148923807,9,6/14/05,0.110661291,49.01797753,1.903614232,0.61172456,0.283491833,125.3775281,1.754608766,0.55918764,0.536810949,238.4516854,1.585283936,0.528133316
1589,6/15/05,2.240639831,2.311438405,0.830989931,0.215833997,3.971789107,170,34,2.647008415,4.155298096,1.976284289,0.613253575,0.143202409,47,2.061986431,1.703872027,0.608391409,0.112934281,13,1.445532647,1.443494451,0.718994581,0.14383311,8,6/15/05,0.140679341,61.93707865,1.870761211,0.5977379,0.302765622,133.8786517,1.740370989,0.555852283,0.542227309,241.4494382,1.581903027,0.52756388
1590,6/16/05,3.011773768,3.141968533,0.608449687,0.095043112,6.678570376,194,34,2.285827073,4.327448756,2.009197995,0.602102517,0.140691771,50,2.128273892,1.712242313,0.601785657,0.118846514,14,1.541853373,1.540841056,0.651399168,0.108108046,8,6/16/05,0.130728339,57.35730337,1.880691872,0.602259966,0.288902121,128.3573034,1.749659885,0.557988895,0.449857522,199.7101124,1.638381921,0.536348913
1591,6/17/05,2.265969385,2.200485879,0.744209883,0.202078441,3.57634986,184,34,2.158635105,3.194519415,1.854574383,0.600262305,0.153370046,29,2.296777184,1.752384313,0.58009819,0.14230841,15,1.500605366,1.523808031,0.651816265,0.107697481,10,6/17/05,0.187503812,82.46966292,1.830899383,0.581464401,0.255772612,113.1146067,1.775667072,0.56450185,0.468055373,205.8808989,1.629684179,0.53492072
1592,6/20/05,2.509154826,3.746843331,0.748379306,0.095252838,11.73226651,122,34,1.983452165,3.305355165,1.880499943,0.596451214,0.14905781,30,2.190184784,1.742104984,0.577809899,0.139977443,13,1.547886486,1.548175083,0.643492996,0.110616905,10,6/20/05,0.174730497,77.61348315,1.840078449,0.584839604,0.265314639,117.694382,1.767858083,0.562440747,0.439518154,195.3640449,1.644826399,0.537386278
1593,6/21/05,1.872023316,1.833545905,0.976900918,0.403889979,2.369015889,128,34,2.218300783,2.736284453,1.756657832,0.705619336,0.209005431,32,2.038256881,1.66520152,0.663315308,0.176658136,14,1.58153765,1.542453272,0.666263219,0.125912106,9,6/21/05,0.261898473,114.8382022,1.772761919,0.563714748,0.335352754,148.0831461,1.717183925,0.550802301,0.449106819,199.1033708,1.639456929,0.536492134
1594,6/22/05,3.078293289,3.672615194,0.619527192,0.078937558,9.363584101,170,34,2.245767121,2.853413985,1.784586221,0.712551625,0.227052513,29,2.048898279,1.657738859,0.669737622,0.18039826,16,1.584660483,1.541121894,0.67068624,0.130882686,9,6/22/05,0.252727012,110.7573034,1.779842089,0.565601648,0.335500554,148.5280899,1.716622634,0.550653458,0.449206735,199.5977528,1.638721531,0.536375397
1595,6/23/05,2.529282577,2.733542798,0.805034688,0.134928282,6.448224185,136,34,2.181515061,2.76462061,1.780622798,0.716548882,0.234970749,28,2.020619002,1.648238278,0.661501635,0.182166128,17,1.596084521,1.541968381,0.669534401,0.133170686,9,6/23/05,0.259156165,113.8494382,1.774584978,0.564164554,0.337661188,150.4988764,1.713251341,0.550000456,0.445893059,198.2516854,1.640641765,0.536694042
1596,6/24/05,3.07448243,4.233073165,0.639369914,0.07001099,12.57389238,160,34,1.725944679,3.048831777,1.857755776,0.698563305,0.220519233,46,1.938358743,1.640182619,0.654260271,0.179751695,15,1.70014374,1.588215625,0.655296778,0.157709734,10,6/24/05,0.22054339,97.51460674,1.803432534,0.572343751,0.351665941,155.6044944,1.705211054,0.548354627,0.403511784,179.4337079,1.668352566,0.541434648
1597,6/27/05,2.276935355,3.350274604,0.764379415,0.120964662,9.297799392,86,34,1.782061674,3.107476658,1.855116477,0.707972171,0.218382538,44,1.958317538,1.64390343,0.655026813,0.178284097,14,1.679109383,1.579354879,0.656416909,0.152763551,10,6/27/05,0.219602395,96.71910112,1.804761616,0.572782943,0.347413424,154.1393258,1.707360563,0.548820343,0.413255962,183.1685393,1.662629821,0.540448569
1598,6/28/05,2.560963167,2.720052637,0.63535146,0.12220252,5.522145519,174,34,1.827079454,5.143922093,2.069326173,0.543438424,0.191235135,55,2.004779385,1.652444788,0.65609034,0.189715229,15,1.660371403,1.574311927,0.651939217,0.152396987,13,6/28/05,0.098990206,42.96629213,1.930418565,0.61989434,0.338730617,149.8921348,1.714096568,0.550200415,0.415208404,182.8898876,1.663385464,0.54052132
1599,6/29/05,2.972129267,3.263472071,0.831239005,0.113799427,8.020437212,185,34,1.878000817,4.741213321,2.122584975,0.571155362,0.219448883,41,2.069256256,1.671257224,0.664043235,0.213438873,14,1.687419279,1.575441396,0.66165862,0.161030846,11,6/29/05,0.109545183,47.66292135,1.908248811,0.613444587,0.331360151,146.5730337,1.719575362,0.551311428,0.413901682,183.5752809,1.662135338,0.540342611
1600,6/30/05,1.848312352,1.768635489,0.766828561,0.452687457,1.620924508,310,34,2.350471263,2.648701525,1.767347253,0.672017912,0.251757167,23,1.736047146,1.565337147,0.689934341,0.213754484,12,1.516090034,1.492934725,0.687913338,0.164903098,11,6/30/05,0.256095739,113.0179775,1.775836117,0.564546397,0.417561907,186.2202247,1.658270068,0.539660258,0.487081298,217.1146067,1.61409505,0.532445456
1601,7/11/05,2.519739043,2.964945372,0.921843372,0.138917094,7.808409429,127,36,2.441236818,2.619444627,1.744926179,0.668553711,0.25130529,27,1.899428973,1.599018476,0.69069199,0.23106184,15,1.490431208,1.478962354,0.690668216,0.157024481,11,7/11/05,0.25970105,114.8808989,1.772692074,0.563695428,0.38291954,170.7370787,1.681612511,0.543827521,0.501607516,223.0651685,1.606191416,0.531194467
1602,7/12/05,2.901897681,3.321168308,0.553634361,0.071888134,8.814031829,230,36,2.491893674,2.504890621,1.736836848,0.659513766,0.247135778,23,1.849234067,1.590817723,0.688131228,0.223550009,15,1.491279474,1.469461141,0.695348304,0.151795428,11,7/12/05,0.269281755,118.7865169,1.765970746,0.56196324,0.391508691,174.1280899,1.676341229,0.542877774,0.513524841,227.1146067,1.600341634,0.530365339
1603,7/13/05,1.909953206,1.984335459,0.950328906,0.288504588,3.422264574,79,36,2.549229141,2.405533344,1.706844588,0.680688382,0.252680848,27,1.882408511,1.620273696,0.646720485,0.202409885,15,1.481147943,1.465406007,0.700300611,0.162755017,12,7/13/05,0.288869206,127.7438202,1.75054712,0.558232988,0.362029858,160.1752809,1.698127341,0.546934339,0.511167366,227.7797753,1.599583966,0.530230804
1604,7/14/05,2.112550143,1.956032999,0.608704946,0.2606386,2.162406049,240,36,2.666784309,2.130660606,1.65585712,0.680712177,0.225773936,17,1.730588719,1.582721062,0.652250369,0.187761292,16,1.469637354,1.449197521,0.703224028,0.157131764,12,7/14/05,0.330285805,147.047191,1.718879441,0.551150904,0.393840388,175.7797753,1.67394625,0.542423028,0.529385895,234.6561798,1.589964571,0.528866451
1605,7/18/05,2.334950398,2.662644063,0.761749197,0.148140616,5.863721227,123,36,2.699353239,2.839632191,1.802001053,0.654825198,0.221027113,26,1.735573774,1.579216919,0.661607109,0.192554459,14,1.468197703,1.450288681,0.706563162,0.160239993,12,7/18/05,0.231957784,102.3258427,1.794739852,0.569775082,0.400067929,178.3033708,1.670042514,0.541737852,0.530643477,234.7550562,1.590085029,0.528847176
1606,7/19/05,2.716316125,2.99595414,0.606245688,0.09351269,7.150443204,185,36,2.646258953,2.666140977,1.764181423,0.637647912,0.212270762,27,1.682948025,1.568257634,0.659811059,0.184720664,15,1.496850204,1.471296149,0.7032702,0.169727978,12,7/19/05,0.242176016,106.4516854,1.787303371,0.5676839,0.413673183,184.058427,1.66144296,0.540217107,0.512078229,226.5123596,1.601183824,0.530487547
1607,7/20/05,2.643444381,2.884126208,0.750339319,0.101965489,8.028761929,161,36,2.663292045,2.584153917,1.752966234,0.631237,0.200832264,24,1.635456484,1.559944912,0.659738395,0.174304119,13,1.479027332,1.45824461,0.700398782,0.161069003,12,7/20/05,0.246906375,109.5932584,1.78181243,0.56615501,0.425920025,189.6988764,1.653126835,0.538779982,0.517405902,230.8449438,1.595253062,0.529616755
1608,7/21/05,1.959150224,1.867623241,0.720271807,0.354240715,1.938293199,174,36,2.601049508,2.427923632,1.754494178,0.599868662,0.153880365,21,1.572422307,1.530451578,0.673718917,0.171504588,11,1.441706859,1.463848592,0.687971908,0.142641682,10,7/21/05,0.249791966,110.5617978,1.780093127,0.565694105,0.457156986,203.5573034,1.632996255,0.535452525,0.519264959,230.6382022,1.595349226,0.52965787
1609,7/22/05,2.142479329,2.111058812,0.903034439,0.254137564,3.501217921,121,36,2.860083519,2.669616216,1.784372919,0.633118075,0.112868917,23,1.497306015,1.466115928,0.713113653,0.129598992,11,1.40342928,1.412434657,0.7232049,0.113254464,10,7/22/05,0.237803348,106.0044944,1.788154165,0.567905876,0.521128034,230.941573,1.595383642,0.529597553,0.566958432,252.6292135,1.566842292,0.52551108
1610,7/25/05,2.394036092,2.545814354,0.813869566,0.147486729,5.86810537,129,36,2.916595499,2.532157779,1.756512333,0.626356626,0.12526971,24,1.611700942,1.526647685,0.689240742,0.119443955,11,1.413399841,1.405212773,0.725970945,0.114793108,10,7/25/05,0.24933397,109.9370787,1.781131187,0.565990843,0.458579293,202.9595506,1.633769106,0.535590487,0.574214621,255.7303371,1.563317643,0.524960472
1611,7/26/05,2.656146179,2.685013665,0.645947478,0.122306665,5.338774888,197,36,2.997301547,2.483836839,1.749384572,0.649715591,0.118856238,20,1.567873085,1.50810954,0.687934041,0.114308178,12,1.387603522,1.392784414,0.730143119,0.109607351,10,7/26/05,0.265622039,116.9932584,1.768954854,0.562750068,0.472564845,209.7460674,1.624098087,0.534051527,0.586062303,261.0157303,1.556486993,0.524039837
1612,7/27/05,2.869608364,2.92338374,0.79961745,0.104320059,7.808680166,179,36,3.124833893,2.411973906,1.730615852,0.64405504,0.124509761,22,1.532040241,1.489697548,0.694643583,0.113324542,12,1.378406433,1.376163757,0.742286033,0.105118987,9,7/27/05,0.270966989,120.5505618,1.763006883,0.561202829,0.490301583,217.6134831,1.613527179,0.532339039,0.606916175,269.3752809,1.545972771,0.522627422
1613,7/28/05,1.59399235,1.562754327,0.922874529,0.705015894,1.283359204,427,36,4.653159218,1.687281749,1.483488338,0.79666727,0.037174304,10,1.424974851,1.342612039,0.798323629,0.040435755,10,1.344247497,1.243743665,0.829702976,0.056199688,9,7/28/05,0.510384621,225.8089888,1.602059925,0.530630758,0.635953299,283.7617978,1.528949286,0.520312889,0.735541758,326.2696629,1.480243952,0.514203296
1614,7/29/05,2.458244239,2.366788136,0.782711039,0.161058253,4.678997669,176,36,4.754950261,1.756926317,1.507221884,0.794151255,0.05616851,10,1.454391351,1.371388567,0.788930139,0.045168917,9,1.342438069,1.233827571,0.834285381,0.05252976,9,7/29/05,0.486722891,214.8741573,1.617680939,0.532926936,0.610611893,271.3932584,1.543686608,0.52229415,0.739384914,330.5348315,1.475845733,0.513642123
1615,9/2/05,1.29925187,4.251207584,0.953243717,0.105192566,29.65089897,16,36,4.044131397,1.856326814,1.525254469,0.798919203,0.042931578,14,1.46762165,1.379517883,0.788871263,0.0456047,9,1.372647076,1.281286898,0.817449979,0.045540905,9,9/2/05,0.460602119,204.6831461,1.63192479,0.535193966,0.607551358,267.9011236,1.547828728,0.522872734,0.69496152,310.1213483,1.498148092,0.516408346
